"subject","trial","condition","sp","value","stim","acc","value_prioritem1","value_prioritem","exp"
"531",22,"distracted - familiar",5,8,"snail",1,"6",6,1
"531",22,"distracted - familiar",6,3,"dial",0,"8",8,1
"531",22,"distracted - familiar",7,10,"spinach",0,"3",3,1
"531",22,"distracted - familiar",8,9,"deck",1,"10",10,1
"531",22,"distracted - familiar",9,1,"spade",0,"9",9,1
"531",22,"distracted - familiar",10,5,"string",0,"1",1,1
"531",22,"distracted - familiar",11,4,"drizzle",0,"5",5,1
"531",22,"distracted - familiar",12,3,"plum",0,"4",4,1
"531",22,"distracted - familiar",13,7,"knob",0,"3",3,1
"531",22,"distracted - familiar",14,1,"door",0,"7",7,1
"531",22,"distracted - familiar",15,7,"chuckle",0,"1",1,1
"531",22,"distracted - familiar",16,4,"court",0,"7",7,1
"531",22,"distracted - familiar",17,6,"curb",0,"4",4,1
"531",22,"distracted - familiar",18,10,"tide",1,"6",6,1
"531",22,"distracted - familiar",19,8,"flag",1,"10",10,1
"531",22,"distracted - familiar",20,9,"tire",1,"8",8,1
"531",26,"distracted - familiar",1,2,"stump",0,NA,NA,1
"531",26,"distracted - familiar",2,5,"cable",1,"2",2,1
"531",26,"distracted - familiar",3,9,"journal",1,"5",5,1
"531",26,"distracted - familiar",4,10,"locker",0,"9",9,1
"531",26,"distracted - familiar",5,5,"corner",1,"10",10,1
"531",26,"distracted - familiar",6,3,"cube",1,"5",5,1
"531",26,"distracted - familiar",7,8,"straw",0,"3",3,1
"531",26,"distracted - familiar",8,10,"root",0,"8",8,1
"531",26,"distracted - familiar",9,4,"starch",0,"10",10,1
"531",26,"distracted - familiar",10,1,"twig",0,"4",4,1
"531",26,"distracted - familiar",11,9,"skillet",0,"1",1,1
"531",26,"distracted - familiar",12,6,"watch",0,"9",9,1
"531",26,"distracted - familiar",13,7,"ceiling",1,"6",6,1
"531",26,"distracted - familiar",14,4,"pollen",1,"7",7,1
"531",26,"distracted - familiar",15,2,"seam",0,"4",4,1
"531",26,"distracted - familiar",16,7,"graph",1,"2",2,1
"531",26,"distracted - familiar",17,8,"chain",1,"7",7,1
"531",26,"distracted - familiar",18,3,"hook",0,"8",8,1
"531",26,"distracted - familiar",19,1,"pocket",1,"3",3,1
"531",26,"distracted - familiar",20,6,"frown",1,"1",1,1
"532",7,"divided attention",1,7,"decoy",0,NA,NA,1
"532",7,"divided attention",2,9,"flash",0,"7",7,1
"532",7,"divided attention",3,10,"bill",1,"9",9,1
"532",7,"divided attention",4,4,"string",0,"10",10,1
"532",7,"divided attention",5,3,"copper",0,"4",4,1
"532",7,"divided attention",6,2,"cork",1,"3",3,1
"532",7,"divided attention",7,8,"tray",0,"2",2,1
"532",7,"divided attention",8,3,"ground",0,"8",8,1
"532",7,"divided attention",9,2,"capsule",0,"3",3,1
"532",7,"divided attention",10,6,"fable",1,"2",2,1
"532",7,"divided attention",11,4,"brake",0,"6",6,1
"532",7,"divided attention",12,8,"wind",0,"4",4,1
"532",7,"divided attention",13,10,"message",1,"8",8,1
"532",7,"divided attention",14,7,"bone",0,"10",10,1
"532",7,"divided attention",15,5,"vest",0,"7",7,1
"532",7,"divided attention",16,1,"sound",0,"5",5,1
"532",7,"divided attention",17,1,"sweat",0,"1",1,1
"532",7,"divided attention",18,6,"spoon",0,"1",1,1
"532",7,"divided attention",19,9,"cube",0,"6",6,1
"532",7,"divided attention",20,5,"file",0,"9",9,1
"532",11,"divided attention",1,7,"ceiling",1,NA,NA,1
"532",11,"divided attention",2,1,"stump",0,"7",7,1
"532",11,"divided attention",3,8,"lint",0,"1",1,1
"532",11,"divided attention",4,9,"produce",1,"8",8,1
"532",11,"divided attention",5,7,"scar",0,"9",9,1
"532",11,"divided attention",6,8,"seal",0,"7",7,1
"532",11,"divided attention",7,4,"state",0,"8",8,1
"532",11,"divided attention",8,10,"shell",1,"4",4,1
"532",11,"divided attention",9,5,"dome",1,"10",10,1
"532",11,"divided attention",10,6,"plate",0,"5",5,1
"532",11,"divided attention",11,9,"garment",0,"6",6,1
"532",11,"divided attention",12,6,"inch",0,"9",9,1
"532",11,"divided attention",13,3,"vein",1,"6",6,1
"532",11,"divided attention",14,10,"journal",1,"3",3,1
"532",11,"divided attention",15,2,"chalk",0,"10",10,1
"532",11,"divided attention",16,5,"curve",0,"2",2,1
"532",11,"divided attention",17,4,"scent",0,"5",5,1
"532",11,"divided attention",18,3,"magnet",0,"4",4,1
"532",11,"divided attention",19,1,"step",0,"3",3,1
"532",11,"divided attention",20,2,"page",1,"1",1,1
"532",15,"divided attention",1,8,"hole",1,NA,NA,1
"532",15,"divided attention",2,1,"spear",1,"8",8,1
"532",15,"divided attention",3,1,"goat",1,"1",1,1
"532",15,"divided attention",4,4,"hammer",1,"1",1,1
"532",15,"divided attention",5,7,"dough",0,"4",4,1
"532",15,"divided attention",6,5,"buckle",0,"7",7,1
"532",15,"divided attention",7,6,"shop",0,"5",5,1
"532",15,"divided attention",8,2,"dust",1,"6",6,1
"532",15,"divided attention",9,6,"sink",0,"2",2,1
"532",15,"divided attention",10,9,"cape",0,"6",6,1
"532",15,"divided attention",11,2,"seat",0,"9",9,1
"532",15,"divided attention",12,7,"author",0,"2",2,1
"532",15,"divided attention",13,5,"labor",1,"7",7,1
"532",15,"divided attention",14,4,"napkin",0,"5",5,1
"532",15,"divided attention",15,3,"flare",0,"4",4,1
"532",15,"divided attention",16,10,"gravel",0,"3",3,1
"532",15,"divided attention",17,10,"axle",0,"10",10,1
"532",15,"divided attention",18,3,"taste",0,"10",10,1
"532",15,"divided attention",19,8,"sponge",0,"3",3,1
"532",15,"divided attention",20,9,"shovel",0,"8",8,1
"532",19,"divided attention",1,6,"resort",0,NA,NA,1
"532",19,"divided attention",2,9,"paper",1,"6",6,1
"532",19,"divided attention",3,5,"steel",1,"9",9,1
"532",19,"divided attention",4,3,"tunnel",0,"5",5,1
"532",19,"divided attention",5,8,"seam",1,"3",3,1
"532",19,"divided attention",6,1,"frown",1,"8",8,1
"532",19,"divided attention",7,5,"drink",1,"1",1,1
"532",19,"divided attention",8,6,"mayor",0,"5",5,1
"532",19,"divided attention",9,8,"foot",1,"6",6,1
"532",19,"divided attention",10,9,"brick",0,"8",8,1
"532",19,"divided attention",11,10,"rake",0,"9",9,1
"532",19,"divided attention",12,4,"nail",0,"10",10,1
"532",19,"divided attention",13,7,"owner",0,"4",4,1
"532",19,"divided attention",14,3,"ramp",0,"7",7,1
"532",19,"divided attention",15,10,"cable",0,"3",3,1
"532",19,"divided attention",16,1,"corner",1,"10",10,1
"532",19,"divided attention",17,2,"angle",1,"1",1,1
"532",19,"divided attention",18,2,"cast",0,"2",2,1
"532",19,"divided attention",19,7,"knuckle",1,"2",2,1
"532",19,"divided attention",20,4,"ticket",0,"7",7,1
"532",23,"divided attention",1,10,"shark",1,NA,NA,1
"532",23,"divided attention",2,9,"horn",0,"10",10,1
"532",23,"divided attention",3,4,"bunch",1,"9",9,1
"532",23,"divided attention",4,3,"judge",0,"4",4,1
"532",23,"divided attention",5,7,"spark",1,"3",3,1
"532",23,"divided attention",6,8,"smoke",0,"7",7,1
"532",23,"divided attention",7,5,"pork",0,"8",8,1
"532",23,"divided attention",8,2,"salt",0,"5",5,1
"532",23,"divided attention",9,1,"twig",0,"2",2,1
"532",23,"divided attention",10,8,"fence",0,"1",1,1
"532",23,"divided attention",11,4,"dial",0,"8",8,1
"532",23,"divided attention",12,10,"tomb",0,"4",4,1
"532",23,"divided attention",13,7,"match",0,"10",10,1
"532",23,"divided attention",14,6,"tribe",0,"7",7,1
"532",23,"divided attention",15,5,"fiddle",1,"6",6,1
"532",23,"divided attention",16,1,"doll",1,"5",5,1
"532",23,"divided attention",17,6,"heat",0,"1",1,1
"532",23,"divided attention",18,2,"breath",1,"6",6,1
"532",23,"divided attention",19,9,"slide",0,"2",2,1
"532",23,"divided attention",20,3,"wave",1,"9",9,1
"532",27,"divided attention",1,5,"brass",0,NA,NA,1
"532",27,"divided attention",2,6,"miner",0,"5",5,1
"532",27,"divided attention",3,7,"base",0,"6",6,1
"532",27,"divided attention",4,3,"mule",1,"7",7,1
"532",27,"divided attention",5,10,"chief",0,"3",3,1
"532",27,"divided attention",6,3,"bandage",1,"10",10,1
"532",27,"divided attention",7,1,"tank",1,"3",3,1
"532",27,"divided attention",8,9,"vase",1,"1",1,1
"532",27,"divided attention",9,7,"lumber",0,"9",9,1
"532",27,"divided attention",10,4,"tourist",1,"7",7,1
"532",27,"divided attention",11,2,"tube",0,"4",4,1
"532",27,"divided attention",12,10,"sheep",0,"2",2,1
"532",27,"divided attention",13,8,"garlic",0,"10",10,1
"532",27,"divided attention",14,2,"card",0,"8",8,1
"532",27,"divided attention",15,9,"chart",0,"2",2,1
"532",27,"divided attention",16,5,"stair",0,"9",9,1
"532",27,"divided attention",17,8,"booth",0,"5",5,1
"532",27,"divided attention",18,6,"stool",0,"8",8,1
"532",27,"divided attention",19,1,"path",0,"6",6,1
"532",27,"divided attention",20,4,"guest",1,"1",1,1
"533",6,"distracted - unfamiliar",1,10,"cannon",1,NA,NA,1
"533",6,"distracted - unfamiliar",2,4,"seam",0,"10",10,1
"533",6,"distracted - unfamiliar",3,5,"goat",0,"4",4,1
"533",6,"distracted - unfamiliar",4,9,"bean",1,"5",5,1
"533",6,"distracted - unfamiliar",5,7,"bandage",0,"9",9,1
"533",6,"distracted - unfamiliar",6,1,"cement",0,"7",7,1
"533",6,"distracted - unfamiliar",7,10,"storm",0,"1",1,1
"533",6,"distracted - unfamiliar",8,6,"wink",0,"10",10,1
"533",6,"distracted - unfamiliar",9,6,"news",0,"6",6,1
"533",6,"distracted - unfamiliar",10,3,"race",0,"6",6,1
"533",6,"distracted - unfamiliar",11,2,"noodle",0,"3",3,1
"533",6,"distracted - unfamiliar",12,8,"cast",0,"2",2,1
"533",6,"distracted - unfamiliar",13,8,"lung",1,"8",8,1
"533",6,"distracted - unfamiliar",14,7,"fiddle",0,"8",8,1
"533",6,"distracted - unfamiliar",15,2,"crumb",0,"7",7,1
"533",6,"distracted - unfamiliar",16,3,"tray",0,"2",2,1
"533",6,"distracted - unfamiliar",17,5,"salt",0,"3",3,1
"533",6,"distracted - unfamiliar",18,1,"guide",0,"5",5,1
"533",6,"distracted - unfamiliar",19,4,"crow",1,"1",1,1
"533",6,"distracted - unfamiliar",20,9,"iron",0,"4",4,1
"533",10,"distracted - unfamiliar",1,2,"hole",0,NA,NA,1
"533",10,"distracted - unfamiliar",2,5,"base",0,"2",2,1
"533",10,"distracted - unfamiliar",3,1,"jelly",0,"5",5,1
"533",10,"distracted - unfamiliar",4,4,"captain",0,"1",1,1
"533",10,"distracted - unfamiliar",5,3,"desk",0,"4",4,1
"533",10,"distracted - unfamiliar",6,5,"patch",0,"3",3,1
"533",10,"distracted - unfamiliar",7,1,"flare",1,"5",5,1
"533",10,"distracted - unfamiliar",8,6,"dough",0,"1",1,1
"533",10,"distracted - unfamiliar",9,2,"miner",0,"6",6,1
"533",10,"distracted - unfamiliar",10,3,"purse",1,"2",2,1
"533",10,"distracted - unfamiliar",11,7,"seat",0,"3",3,1
"533",10,"distracted - unfamiliar",12,7,"collar",1,"7",7,1
"533",10,"distracted - unfamiliar",13,10,"hall",0,"7",7,1
"533",10,"distracted - unfamiliar",14,9,"cord",0,"10",10,1
"533",10,"distracted - unfamiliar",15,9,"brass",0,"9",9,1
"533",10,"distracted - unfamiliar",16,4,"button",0,"9",9,1
"533",10,"distracted - unfamiliar",17,8,"inch",0,"4",4,1
"533",10,"distracted - unfamiliar",18,6,"mayor",0,"8",8,1
"533",10,"distracted - unfamiliar",19,10,"broom",0,"6",6,1
"533",10,"distracted - unfamiliar",20,8,"lumber",1,"10",10,1
"533",14,"distracted - unfamiliar",1,10,"puddle",1,NA,NA,1
"533",14,"distracted - unfamiliar",2,3,"line",1,"10",10,1
"533",14,"distracted - unfamiliar",3,3,"case",1,"3",3,1
"533",14,"distracted - unfamiliar",4,5,"steel",1,"3",3,1
"533",14,"distracted - unfamiliar",5,2,"chain",0,"5",5,1
"533",14,"distracted - unfamiliar",6,1,"drizzle",0,"2",2,1
"533",14,"distracted - unfamiliar",7,5,"produce",0,"1",1,1
"533",14,"distracted - unfamiliar",8,10,"spool",0,"5",5,1
"533",14,"distracted - unfamiliar",9,7,"pocket",0,"10",10,1
"533",14,"distracted - unfamiliar",10,1,"twig",0,"7",7,1
"533",14,"distracted - unfamiliar",11,9,"asphalt",0,"1",1,1
"533",14,"distracted - unfamiliar",12,4,"file",0,"9",9,1
"533",14,"distracted - unfamiliar",13,8,"dial",1,"4",4,1
"533",14,"distracted - unfamiliar",14,6,"booth",1,"8",8,1
"533",14,"distracted - unfamiliar",15,2,"mustard",0,"6",6,1
"533",14,"distracted - unfamiliar",16,9,"tunnel",0,"2",2,1
"533",14,"distracted - unfamiliar",17,7,"bowl",0,"9",9,1
"533",14,"distracted - unfamiliar",18,4,"mold",0,"7",7,1
"533",14,"distracted - unfamiliar",19,8,"curve",0,"4",4,1
"533",14,"distracted - unfamiliar",20,6,"beggar",0,"8",8,1
"533",18,"distracted - unfamiliar",1,9,"bill",1,NA,NA,1
"533",18,"distracted - unfamiliar",2,6,"skate",1,"9",9,1
"533",18,"distracted - unfamiliar",3,7,"drink",0,"6",6,1
"533",18,"distracted - unfamiliar",4,10,"plate",0,"7",7,1
"533",18,"distracted - unfamiliar",5,4,"card",0,"10",10,1
"533",18,"distracted - unfamiliar",6,2,"garbage",0,"4",4,1
"533",18,"distracted - unfamiliar",7,5,"note",0,"2",2,1
"533",18,"distracted - unfamiliar",8,1,"breath",0,"5",5,1
"533",18,"distracted - unfamiliar",9,6,"lotion",0,"1",1,1
"533",18,"distracted - unfamiliar",10,2,"stump",1,"6",6,1
"533",18,"distracted - unfamiliar",11,4,"device",1,"2",2,1
"533",18,"distracted - unfamiliar",12,10,"knuckle",1,"4",4,1
"533",18,"distracted - unfamiliar",13,5,"barrel",0,"10",10,1
"533",18,"distracted - unfamiliar",14,8,"heel",0,"5",5,1
"533",18,"distracted - unfamiliar",15,3,"ghost",1,"8",8,1
"533",18,"distracted - unfamiliar",16,3,"flash",1,"3",3,1
"533",18,"distracted - unfamiliar",17,1,"tourist",1,"3",3,1
"533",18,"distracted - unfamiliar",18,8,"deck",1,"1",1,1
"533",18,"distracted - unfamiliar",19,9,"flannel",0,"8",8,1
"533",18,"distracted - unfamiliar",20,7,"pump",0,"9",9,1
"533",22,"distracted - unfamiliar",1,3,"match",0,NA,NA,1
"533",22,"distracted - unfamiliar",2,6,"sign",0,"3",3,1
"533",22,"distracted - unfamiliar",3,1,"group",0,"6",6,1
"533",22,"distracted - unfamiliar",4,9,"mole",0,"1",1,1
"533",22,"distracted - unfamiliar",5,10,"mouse",1,"9",9,1
"533",22,"distracted - unfamiliar",6,6,"arch",0,"10",10,1
"533",22,"distracted - unfamiliar",7,5,"mail",1,"6",6,1
"533",22,"distracted - unfamiliar",8,4,"pupil",0,"5",5,1
"533",22,"distracted - unfamiliar",9,9,"pigeon",0,"4",4,1
"533",22,"distracted - unfamiliar",10,7,"dust",1,"9",9,1
"533",22,"distracted - unfamiliar",11,8,"ceiling",1,"7",7,1
"533",22,"distracted - unfamiliar",12,5,"shop",0,"8",8,1
"533",22,"distracted - unfamiliar",13,1,"suit",0,"5",5,1
"533",22,"distracted - unfamiliar",14,4,"cave",1,"1",1,1
"533",22,"distracted - unfamiliar",15,10,"pole",1,"4",4,1
"533",22,"distracted - unfamiliar",16,2,"throat",1,"10",10,1
"533",22,"distracted - unfamiliar",17,2,"chuckle",1,"2",2,1
"533",22,"distracted - unfamiliar",18,7,"magnet",0,"2",2,1
"533",22,"distracted - unfamiliar",19,8,"bump",1,"7",7,1
"533",22,"distracted - unfamiliar",20,3,"root",1,"8",8,1
"533",26,"distracted - unfamiliar",1,2,"blade",0,NA,NA,1
"533",26,"distracted - unfamiliar",2,1,"pound",1,"2",2,1
"533",26,"distracted - unfamiliar",3,8,"battle",1,"1",1,1
"533",26,"distracted - unfamiliar",4,10,"spinach",0,"8",8,1
"533",26,"distracted - unfamiliar",5,9,"spark",0,"10",10,1
"533",26,"distracted - unfamiliar",6,10,"skull",0,"9",9,1
"533",26,"distracted - unfamiliar",7,3,"pollen",0,"10",10,1
"533",26,"distracted - unfamiliar",8,1,"capsule",0,"3",3,1
"533",26,"distracted - unfamiliar",9,4,"riddle",0,"1",1,1
"533",26,"distracted - unfamiliar",10,7,"string",0,"4",4,1
"533",26,"distracted - unfamiliar",11,5,"pedal",1,"7",7,1
"533",26,"distracted - unfamiliar",12,2,"pepper",1,"5",5,1
"533",26,"distracted - unfamiliar",13,8,"beak",0,"2",2,1
"533",26,"distracted - unfamiliar",14,6,"coal",0,"8",8,1
"533",26,"distracted - unfamiliar",15,7,"spear",0,"6",6,1
"533",26,"distracted - unfamiliar",16,5,"author",0,"7",7,1
"533",26,"distracted - unfamiliar",17,9,"port",0,"5",5,1
"533",26,"distracted - unfamiliar",18,6,"guest",0,"9",9,1
"533",26,"distracted - unfamiliar",19,4,"ditch",1,"6",6,1
"533",26,"distracted - unfamiliar",20,3,"chief",1,"4",4,1
"534",7,"divided attention",1,2,"miner",0,NA,NA,1
"534",7,"divided attention",2,10,"curve",0,"2",2,1
"534",7,"divided attention",3,4,"parcel",0,"10",10,1
"534",7,"divided attention",4,5,"ride",0,"4",4,1
"534",7,"divided attention",5,1,"spear",0,"5",5,1
"534",7,"divided attention",6,6,"flare",0,"1",1,1
"534",7,"divided attention",7,6,"file",0,"6",6,1
"534",7,"divided attention",8,7,"skillet",0,"6",6,1
"534",7,"divided attention",9,9,"fence",1,"7",7,1
"534",7,"divided attention",10,5,"lumber",0,"9",9,1
"534",7,"divided attention",11,8,"bunch",0,"5",5,1
"534",7,"divided attention",12,4,"nation",0,"8",8,1
"534",7,"divided attention",13,8,"ticket",0,"4",4,1
"534",7,"divided attention",14,1,"hole",1,"8",8,1
"534",7,"divided attention",15,3,"puddle",1,"1",1,1
"534",7,"divided attention",16,7,"ceiling",0,"3",3,1
"534",7,"divided attention",17,2,"spinach",0,"7",7,1
"534",7,"divided attention",18,9,"camel",0,"2",2,1
"534",7,"divided attention",19,3,"mouse",1,"9",9,1
"534",7,"divided attention",20,10,"stump",0,"3",3,1
"534",11,"divided attention",1,6,"beak",0,NA,NA,1
"534",11,"divided attention",2,5,"knuckle",0,"6",6,1
"534",11,"divided attention",3,3,"brass",0,"5",5,1
"534",11,"divided attention",4,5,"sock",0,"3",3,1
"534",11,"divided attention",5,9,"alley",0,"5",5,1
"534",11,"divided attention",6,8,"drizzle",0,"9",9,1
"534",11,"divided attention",7,2,"shape",0,"8",8,1
"534",11,"divided attention",8,7,"cape",0,"2",2,1
"534",11,"divided attention",9,1,"court",0,"7",7,1
"534",11,"divided attention",10,4,"copper",1,"1",1,1
"534",11,"divided attention",11,9,"jelly",1,"4",4,1
"534",11,"divided attention",12,7,"button",0,"9",9,1
"534",11,"divided attention",13,8,"sound",0,"7",7,1
"534",11,"divided attention",14,1,"door",0,"8",8,1
"534",11,"divided attention",15,4,"seal",0,"1",1,1
"534",11,"divided attention",16,2,"speck",0,"4",4,1
"534",11,"divided attention",17,6,"helmet",0,"2",2,1
"534",11,"divided attention",18,10,"hall",1,"6",6,1
"534",11,"divided attention",19,10,"curb",0,"10",10,1
"534",11,"divided attention",20,3,"smoke",1,"10",10,1
"534",15,"divided attention",1,2,"base",0,NA,NA,1
"534",15,"divided attention",2,6,"capsule",0,"2",2,1
"534",15,"divided attention",3,2,"bone",1,"6",6,1
"534",15,"divided attention",4,3,"asphalt",0,"2",2,1
"534",15,"divided attention",5,3,"cannon",0,"3",3,1
"534",15,"divided attention",6,7,"ditch",0,"3",3,1
"534",15,"divided attention",7,4,"stick",0,"7",7,1
"534",15,"divided attention",8,7,"lens",0,"4",4,1
"534",15,"divided attention",9,8,"card",0,"7",7,1
"534",15,"divided attention",10,4,"coil",0,"8",8,1
"534",15,"divided attention",11,5,"plate",0,"4",4,1
"534",15,"divided attention",12,9,"chain",0,"5",5,1
"534",15,"divided attention",13,10,"mustard",1,"9",9,1
"534",15,"divided attention",14,10,"produce",0,"10",10,1
"534",15,"divided attention",15,1,"oatmeal",1,"10",10,1
"534",15,"divided attention",16,9,"vest",0,"1",1,1
"534",15,"divided attention",17,5,"pedal",0,"9",9,1
"534",15,"divided attention",18,6,"zipper",1,"5",5,1
"534",15,"divided attention",19,1,"magnet",1,"6",6,1
"534",15,"divided attention",20,8,"banker",1,"1",1,1
"534",19,"divided attention",1,10,"pork",1,NA,NA,1
"534",19,"divided attention",2,8,"watch",0,"10",10,1
"534",19,"divided attention",3,5,"line",1,"8",8,1
"534",19,"divided attention",4,6,"cube",0,"5",5,1
"534",19,"divided attention",5,3,"angle",0,"6",6,1
"534",19,"divided attention",6,4,"blade",0,"3",3,1
"534",19,"divided attention",7,1,"decoy",0,"4",4,1
"534",19,"divided attention",8,5,"tribe",0,"1",1,1
"534",19,"divided attention",9,2,"tide",0,"5",5,1
"534",19,"divided attention",10,4,"spark",0,"2",2,1
"534",19,"divided attention",11,10,"hook",0,"4",4,1
"534",19,"divided attention",12,8,"crumb",0,"10",10,1
"534",19,"divided attention",13,7,"cork",0,"8",8,1
"534",19,"divided attention",14,7,"pile",0,"7",7,1
"534",19,"divided attention",15,1,"root",0,"7",7,1
"534",19,"divided attention",16,2,"group",0,"1",1,1
"534",19,"divided attention",17,9,"port",1,"2",2,1
"534",19,"divided attention",18,6,"vein",1,"9",9,1
"534",19,"divided attention",19,9,"thunder",1,"6",6,1
"534",19,"divided attention",20,3,"page",1,"9",9,1
"534",23,"divided attention",1,7,"cable",0,NA,NA,1
"534",23,"divided attention",2,4,"dresser",0,"7",7,1
"534",23,"divided attention",3,3,"slipper",0,"4",4,1
"534",23,"divided attention",4,8,"cord",0,"3",3,1
"534",23,"divided attention",5,7,"scale",0,"8",8,1
"534",23,"divided attention",6,3,"resort",0,"7",7,1
"534",23,"divided attention",7,6,"mole",0,"3",3,1
"534",23,"divided attention",8,1,"news",1,"6",6,1
"534",23,"divided attention",9,4,"nail",0,"1",1,1
"534",23,"divided attention",10,2,"sign",0,"4",4,1
"534",23,"divided attention",11,5,"clam",1,"2",2,1
"534",23,"divided attention",12,10,"step",0,"5",5,1
"534",23,"divided attention",13,9,"freight",0,"10",10,1
"534",23,"divided attention",14,2,"tune",0,"9",9,1
"534",23,"divided attention",15,5,"square",1,"2",2,1
"534",23,"divided attention",16,1,"dome",0,"5",5,1
"534",23,"divided attention",17,6,"scar",1,"1",1,1
"534",23,"divided attention",18,9,"scent",1,"6",6,1
"534",23,"divided attention",19,8,"steam",0,"9",9,1
"534",23,"divided attention",20,10,"doll",1,"8",8,1
"534",27,"divided attention",1,10,"lesson",1,NA,NA,1
"534",27,"divided attention",2,3,"flannel",1,"10",10,1
"534",27,"divided attention",3,1,"stem",1,"3",3,1
"534",27,"divided attention",4,5,"sweat",0,"1",1,1
"534",27,"divided attention",5,6,"guide",0,"5",5,1
"534",27,"divided attention",6,7,"starch",0,"6",6,1
"534",27,"divided attention",7,2,"taste",0,"7",7,1
"534",27,"divided attention",8,6,"paper",0,"2",2,1
"534",27,"divided attention",9,8,"pupil",0,"6",6,1
"534",27,"divided attention",10,4,"store",0,"8",8,1
"534",27,"divided attention",11,1,"foot",0,"4",4,1
